Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00  220418/220418      camlPlparser__fun_11492 [1637]
                0.00    0.00  178135/178135      camlPlparser__fun_11476 [1639]
                0.00    0.00  176774/176774      camlPlparser__fun_11478 [1640]
                0.00    0.00  174028/174028      camlPlparser__fun_11480 [1641]
                0.00    0.00  173493/173493      camlPlparser__fun_11482 [1642]
                0.00    0.00  172977/172977      camlPlparser__fun_11484 [1644]
                0.00    0.00  144944/144944      camlLex__fun_4073 [1650]
                0.00    0.00       7/321462775     caml_debugger_cleanup_fork [1612]
                             5984336             camlPlanck__Pbase__position_2384 <cycle 2> [52]
                             5984336             camlPlanck__Pbase__take_2376 <cycle 2> [105]
-----------------------------------------------
                             1867901             camlPlanck__Pbase__result_2479 <cycle 2> [35]
                             5213540             camlPlanck__Smemo__memoize_1117 <cycle 2> [54]
                             6458004             camlPlanck__Pbase__$3c$21$3e_2587 <cycle 2> [25]
                             14405302             camlPlanck__Pbase__$3c$7c$3e_2574 <cycle 2> [31]
[88]     0.9    0.78    0.19 27944747         camlPlphelper__fun_2801 <cycle 2> [88]
                0.19    0.00 24903901/176419008     caml_curry2 [67]
                0.00    0.00      41/321462775     caml_debugger_cleanup_fork [1612]
                             27944747             camlPlanck__Pbase__result_2479 <cycle 2> [35]
-----------------------------------------------
                0.13    0.80 9476277/9476277     camlPrintf__ac_of_format_1184 [78]
[89]     0.9    0.13    0.80 9476277         camlPrintf__iter_on_format_args_1137 [89]
                0.33    0.47 9476277/9476277     camlPrintf__scan_fmt_1144 [94]
                0.00    0.00     635/321462775     caml_debugger_cleanup_fork [1612]
-----------------------------------------------
                0.30    0.63 25789059/25789059     camlPlanck__Pbase__$3c$21$3e_2587 <cycle 2> [25]
[90]     0.9    0.30    0.63 25789059         camlPlanck__Pbase__start_2241 [90]
                0.55    0.08 51578118/187760356     caml_modify [44]
                0.00    0.00     557/321462775     caml_debugger_cleanup_fork [1612]
-----------------------------------------------
                                1745             camlPlanck__Pbase__result_2479 <cycle 2> [35]
                              248532             camlPlanck__Pbase__$3c$21$3e_2587 <cycle 2> [25]
                             45116559             camlPlanck__Pbase__$3c$3f$40$3e_2411 <cycle 2> [63]
[91]     0.9    0.68    0.24 45366836         camlPlanck__Pbase__error_2386 <cycle 2> [91]
                0.09    0.00 21280131/123635813     caml_tuplify3 [123]
                0.08    0.00 24086705/109036156     camlPlanck__Sbuffer__position_of_buf_1086 [142]
                0.07    0.00 21280131/89428110     camlToken__position_of_attr_2460 [150]
                0.00    0.00     805/321462775     caml_debugger_cleanup_fork [1612]
                             45366836             camlPlanck__Stream__position_1140 <cycle 2> [30]
-----------------------------------------------
                0.51    0.39     285/285         caml_compact_heap_maybe [84]
[92]     0.8    0.51    0.39     285         caml_compact_heap [92]
                0.17    0.00 40698982/42056332     invert_pointer_at [186]
                0.17    0.00 22717544/22717544     compact_allocate [195]
                0.03    0.00     285/285         caml_fl_reset [406]
                0.00    0.01     285/2449        caml_do_roots [214]
                0.00    0.00     723/724         caml_make_free_blocks [1294]
                0.00    0.00    1562/1562        caml_shrink_heap [1887]
                0.00    0.00     570/445637      caml_gc_message [1624]
                0.00    0.00     570/570         init_compact_allocate [1960]
                0.00    0.00     285/285         caml_final_do_weak_roots [1999]
-----------------------------------------------
                0.00    0.00     110/23222241     camlHashtbl__add_1074 [1303]
                0.00    0.00    6430/23222241     camlHashtbl__mem_1122 [879]
                0.00    0.00    7671/23222241     camlHashtbl__hash_1031 [862]
                0.07    0.30 10789263/23222241     camlHashtbl__replace_1112 [74]
                0.09    0.35 12418767/23222241     camlHashtbl__find_1093 [69]
[93]     0.8    0.16    0.65 23222241         caml_hash_univ_param [93]
                0.53    0.12 23222241/23222241     hash_aux [106]
-----------------------------------------------
                0.33    0.47 9476277/9476277     camlPrintf__iter_on_format_args_1137 [89]
[94]     0.8    0.33    0.47 9476277         camlPrintf__scan_fmt_1144 [94]
                0.04    0.10 9481137/9481137     camlPrintf__add_conv_1191 [212]
                0.13    0.00 9481137/9481137     camlPrintf__scan_flags_1142 [221]
                0.11    0.00 9481137/9481137     camlPrintf__scan_conv_1143 [241]
                0.09    0.00 9481137/47234941     caml_apply3 [133]
-----------------------------------------------
                                2516             camlPlanck__Sbuffer__set_position_1201 <cycle 2> [1834]
                              551585             camlPlanck__Sbuffer__takeWhile_1225 <cycle 2> [169]
